,Material,Dia,pp,TEMP,adm,Dem
3878,61390.0,2019-05-16,0.0,14.7,230.0,96.0
2309,61387.0,2019-11-26,0.0,17.0,86.0,118.0
5875,61532.0,2020-02-06,0.0,13.3,62.0,68.0
1257,61458.0,2019-11-21,0.0,14.0,86.0,118.0
2495,61535.0,2019-12-05,0.0,13.0,36.0,89.0
4724,61447.0,2020-05-13,,14.0,79.0,
3937,61495.0,2019-08-29,0.0,21.0,151.0,83.0
1178,61460.0,2019-09-02,0.0,23.0,85.0,85.0
4717,61535.0,2020-05-06,0.0,17.0,79.0,36.0
5559,61457.0,2019-12-30,0.0,11.5,36.0,89.0
442,61466.0,2019-05-13,0.0,25.8,230.0,96.0
1399,61447.0,2019-08-22,0.0,25.9,151.0,83.0
3322,61521.0,2019-02-19,0.0,11.7,87.0,64.0
3358,61386.0,2019-02-28,0.0,12.6,87.0,64.0
4519,61458.0,2020-04-17,2.2,,28.0,71.0
5982,61467.0,2020-04-01,13.7,9.0,28.0,71.0
1054,61395.0,2019-08-27,0.0,19.5,151.0,83.0
5971,61433.0,2020-04-01,13.7,9.0,28.0,71.0
5537,61478.0,2019-12-20,15.8,14.9,36.0,89.0
3365,61420.0,2019-02-28,0.0,12.6,87.0,64.0
1415,61433.0,2019-08-22,0.0,25.9,151.0,83.0
2372,61546.0,2019-11-27,0.0,15.0,86.0,
4884,61449.0,2019-03-22,0.0,14.7,165.0,100.0
3588,61459.0,2019-04-11,0.0,12.7,172.0,84.0
3194,61435.0,2019-01-31,13.5,12.8,55.0,97.0
4578,61465.0,2020-04-21,2.1,13.2,28.0,71.0
4035,61482.0,2019-11-05,0.0,16.0,86.0,
4394,61535.0,2020-02-13,0.9,,62.0,68.0
1502,61450.0,2019-10-30,0.0,19.0,87.0,239.0
3442,61419.0,2019-03-07,20.1,11.4,165.0,100.0
4152,61441.0,2019-11-29,0.0,17.0,86.0,118.0
2011,61479.0,2019-08-28,0.0,20.1,,83.0
4750,61562.0,nan,0.0,14.0,79.0,36.0
3392,61482.0,2019-03-06,11.8,,165.0,100.0
3163,61448.0,2019-01-31,13.5,12.8,55.0,97.0
5058,61491.0,2019-05-24,0.0,16.7,230.0,96.0
5950,61467.0,2020-03-04,0.0,15.1,82.0,74.0
3816,61502.0,2019-05-15,0.0,20.8,230.0,96.0
6,61451.0,2019-03-29,0.0,15.2,165.0,100.0
2487,61493.0,2019-12-05,0.0,13.0,36.0,89.0
678,61405.0,2020-01-30,5.1,13.4,32.0,101.0
1943,61489.0,2019-08-26,0.0,20.4,151.0,83.0
4095,61460.0,2019-11-11,0.0,,86.0,118.0
5775,61533.0,2020-03-24,0.0,15.0,82.0,74.0
3670,61449.0,2019-05-08,6.0,14.6,230.0,96.0
4811,61482.0,2019-02-04,0.0,9.3,87.0,64.0
4347,61434.0,2020-01-27,2.7,13.4,32.0,101.0
2607,61513.0,2020-01-24,3.6,9.7,32.0,101.0
4387,61386.0,2020-02-13,0.9,13.3,62.0,68.0
5771,61492.0,2020-03-24,0.0,15.0,82.0,74.0
1064,61418.0,2019-08-27,0.0,19.5,151.0,83.0
2894,61435.0,2020-02-28,0.0,12.6,62.0,68.0
4103,61406.0,2019-11-11,0.0,16.0,86.0,118.0
2242,61534.0,nan,0.0,16.0,86.0,118.0
1474,61448.0,2019-10-30,0.0,19.0,87.0,239.0
4648,61571.0,2020-04-29,1.5,14.5,28.0,71.0
1889,61449.0,2019-08-23,0.0,26.0,151.0,83.0
3806,61392.0,2019-05-15,0.0,20.8,230.0,96.0
2021,61489.0,2019-08-28,,20.1,,83.0
4932,61446.0,2019-04-17,5.2,13.1,172.0,84.0
5831,61533.0,2019-10-29,0.0,,87.0,239.0
2658,61385.0,2020-01-28,0.8,14.0,32.0,101.0
2467,61455.0,2019-12-05,0.0,13.0,36.0,89.0
3047,61534.0,2020-05-11,0.0,16.0,79.0,36.0
1130,61608.0,2019-07-01,0.0,17.9,192.0,103.0
1461,61482.0,2019-05-17,0.0,13.9,230.0,96.0
3481,61534.0,2019-03-11,0.0,15.0,165.0,100.0
5681,61482.0,2020-02-19,0.0,13.1,62.0,68.0
3650,61505.0,2019-05-08,6.0,14.6,230.0,96.0
5238,61516.0,2019-06-18,1.4,17.3,144.0,85.0
2968,61478.4,2020-03-25,0.0,14.6,82.0,74.0
222,61405.0,2019-06-28,0.0,19.7,144.0,85.0
5817,61417.0,nan,0.0,19.0,87.0,239.0
48,61549.0,2019-03-29,0.0,15.2,165.0,
573,61389.0,2019-09-27,0.0,18.6,85.0,85.0
1236,61469.0,2019-10-31,0.0,20.0,87.0,239.0
4768,61417.0,2020-05-18,0.0,21.0,79.0,36.0
6082,61533.0,nan,0.0,,79.0,36.0
5635,61479.0,2020-01-29,0.0,13.7,32.0,101.0
2282,61432.0,2019-11-14,0.0,13.0,86.0,118.0
5121,61532.0,2019-06-06,3.4,14.7,144.0,85.0
267,61535.0,2019-06-28,0.0,19.7,144.0,85.0
1104,61456.0,2019-03-20,0.0,,165.0,
2305,61500.0,2019-11-26,0.0,17.0,86.0,118.0
6048,61390.0,2020-05-04,0.0,19.0,79.0,36.0
1935,61493.0,2019-08-26,,20.4,151.0,83.0
386,61145.0,2019-03-04,1.2,13.8,165.0,100.0
1701,61436.0,2020-01-31,7.3,14.4,32.0,101.0
1628,61436.0,2019-06-27,0.0,18.5,,85.0
3532,61421.0,2019-03-18,0.0,13.0,165.0,100.0
2714,61448.0,2020-02-26,0.0,11.9,62.0,68.0
3305,61480.0,2019-02-15,0.0,12.7,87.0,64.0
5485,61435.0,2019-09-25,0.0,,85.0,85.0
1563,61468.0,2019-06-26,0.5,18.1,144.0,85.0
2760,61482.0,2020-02-26,0.0,11.9,62.0,68.0
5586,61487.6,2019-12-30,0.0,11.5,36.0,89.0
209,61501.6,2019-06-28,0.0,19.7,144.0,85.0
909,61505.0,2019-08-30,0.0,22.2,151.0,83.0
1289,61533.0,2019-11-21,0.0,14.0,86.0,118.0
4732,61386.0,2020-05-13,0.0,14.0,79.0,36.0
1866,61491.0,2019-08-23,0.0,26.0,151.0,83.0
1842,61528.0,2019-08-23,0.0,26.0,151.0,83.0
2497,61533.0,2019-12-05,0.0,13.0,36.0,89.0
6136,61468.0,2020-05-05,0.0,18.0,79.0,36.0
4229,61387.0,2019-12-04,0.0,10.0,36.0,89.0
958,61390.0,2019-08-30,0.0,22.2,151.0,83.0
1793,61385.0,2019-12-11,0.0,12.0,36.0,89.0
2088,61466.0,2019-09-12,,24.7,85.0,85.0
2702,61513.0,2020-01-28,0.8,14.0,32.0,101.0
331,61419.0,2019-09-30,0.0,19.5,,85.0
5272,61464.0,2019-06-19,0.6,18.1,144.0,85.0
4540,61439.0,2020-04-20,8.1,12.9,28.0,71.0
5783,61494.0,2019-03-14,,13.4,165.0,100.0
2459,61532.0,2019-11-30,,16.0,86.0,118.0
1774,61406.0,2019-12-11,0.0,12.0,36.0,89.0
4403,61457.0,2020-02-21,0.0,15.0,62.0,68.0
3707,61435.0,2019-05-10,0.2,16.2,230.0,96.0
4091,61386.0,2019-11-11,0.0,16.0,86.0,118.0
5963,61407.0,nan,1.1,11.9,82.0,74.0
5792,61468.0,2019-03-14,0.0,13.4,165.0,100.0
3176,61466.0,2019-01-31,13.5,12.8,55.0,97.0
4287,61395.0,2019-12-19,0.0,16.0,36.0,89.0
2897,61467.0,2020-02-28,0.0,12.6,62.0,
4734,61391.0,2020-05-13,0.0,14.0,79.0,36.0
1710,61402.0,2020-01-31,7.3,14.4,32.0,101.0
4787,61449.0,2019-01-28,0.0,11.5,55.0,97.0
2478,61394.0,2019-12-05,0.0,13.0,36.0,89.0
4462,61460.0,2020-03-27,0.0,12.3,82.0,74.0
1366,61480.8,2019-08-22,0.0,25.9,151.0,83.0
173,61487.0,2019-06-28,0.0,19.7,144.0,85.0
858,61457.0,2019-11-22,0.0,16.0,86.0,118.0
4618,61389.0,2020-04-28,0.0,14.4,28.0,71.0
5180,61458.0,2019-06-12,0.0,15.5,144.0,
5466,61511.0,2019-09-25,0.0,17.7,85.0,85.0
3765,61465.0,2019-05-14,0.0,23.6,230.0,96.0
1952,61432.0,2019-08-26,0.0,20.4,151.0,83.0
3536,61447.0,2019-03-18,0.0,13.0,165.0,
6067,61459.0,2020-05-07,0.0,19.0,79.0,36.0
2036,61435.0,2019-08-28,0.0,20.1,151.0,83.0
4913,61466.0,2019-03-22,0.0,14.7,165.0,100.0
5609,61417.0,2020-01-14,0.8,12.2,32.0,101.0
4597,61515.0,nan,0.0,15.3,28.0,71.0
18,61596.0,2019-03-29,0.0,15.2,165.0,100.0
0,42325.0,2019-03-29,0.0,15.2,165.0,100.0
2174,61407.0,2019-11-08,0.0,13.0,86.0,118.0
1356,61466.0,2019-09-26,0.0,18.2,85.0,85.0
4664,61516.0,2020-04-29,1.5,14.5,28.0,71.0
4640,61533.0,2020-04-28,0.0,14.4,28.0,71.0
2826,61463.0,2020-02-28,0.0,12.6,62.0,68.0
3488,61449.0,2019-03-11,0.0,15.0,165.0,100.0
396,61478.0,2019-05-13,0.0,25.8,230.0,96.0
4710,61417.0,2020-05-06,0.0,17.0,79.0,36.0
3684,61515.0,2019-05-08,6.0,14.6,230.0,96.0
4958,61533.0,2019-04-17,5.2,13.1,172.0,84.0
1812,61432.0,2019-12-11,0.0,12.0,36.0,89.0
3980,61457.0,2019-08-29,0.0,21.0,151.0,83.0
4545,61396.0,2020-04-20,8.1,,28.0,71.0
816,61515.0,2020-04-30,0.1,15.4,28.0,71.0
1572,61514.0,2019-06-26,0.5,18.1,144.0,85.0
5880,61458.0,nan,0.0,13.4,,68.0
1800,61386.0,2019-12-11,0.0,,36.0,89.0
2280,61406.0,2019-11-14,0.0,13.0,86.0,118.0
2429,61492.0,2019-11-30,0.0,16.0,86.0,118.0
4960,61532.0,2019-04-17,5.2,13.1,172.0,84.0
4187,61438.0,2019-11-29,0.0,17.0,86.0,118.0
4739,61424.4,2020-05-13,0.0,14.0,79.0,36.0
3624,61483.0,2019-04-18,1.5,13.5,172.0,84.0
5411,61479.0,2019-09-18,0.0,19.0,85.0,
4159,61470.0,2019-11-29,0.0,17.0,,118.0
3805,61570.0,nan,0.0,20.8,230.0,96.0
3653,61404.0,2019-05-08,6.0,,230.0,96.0
5200,61434.0,2019-06-12,0.0,15.5,144.0,85.0
4384,61458.0,2020-02-13,0.9,13.3,62.0,68.0
4814,61493.8,2019-02-08,0.0,11.9,87.0,64.0
554,61492.0,2019-09-27,0.0,18.6,85.0,85.0
1159,61515.0,2019-04-10,1.2,12.5,172.0,84.0
1213,61535.0,2019-09-02,0.0,23.0,,85.0
3459,61476.8,2019-03-08,0.0,12.5,165.0,100.0
1325,61391.0,2019-09-26,0.0,18.2,85.0,85.0
5591,61442.0,2020-01-14,0.8,12.2,32.0,101.0
3964,61433.0,2019-08-29,0.0,21.0,,83.0
700,61516.0,2020-01-30,5.1,13.4,32.0,101.0
2700,61458.0,2020-01-28,0.8,14.0,32.0,101.0
4489,61448.0,2020-03-27,0.0,12.3,82.0,74.0
1847,61419.0,2019-08-23,0.0,26.0,151.0,83.0
4603,61419.0,2020-04-24,0.0,15.3,28.0,71.0
2796,61434.0,nan,0.0,13.6,62.0,68.0
1455,44242.0,2019-05-17,0.0,13.9,230.0,96.0
5252,61486.0,2019-06-19,0.6,18.1,144.0,85.0
4154,61447.0,2019-11-29,,17.0,86.0,118.0
3167,61484.0,2019-01-31,13.5,,55.0,97.0
866,61421.0,2019-11-22,0.0,16.0,86.0,118.0
4837,61468.0,2019-02-12,0.0,12.6,,64.0
1644,61388.0,2020-02-12,0.0,12.8,62.0,68.0
2140,61513.0,2019-11-06,0.0,16.0,86.0,118.0
4235,61532.0,2019-12-09,0.0,14.0,36.0,89.0
5151,61532.0,2019-06-11,0.0,16.0,144.0,85.0
1490,61480.0,2019-10-30,0.0,19.0,87.0,239.0
3412,61462.8,2019-03-07,20.1,11.4,165.0,100.0
729,7494.0,nan,0.0,15.6,82.0,74.0
4204,61468.0,2019-12-04,0.0,10.0,36.0,89.0
3857,61407.0,2019-05-15,0.0,20.8,,
2620,61457.0,2020-01-24,3.6,9.7,32.0,101.0
1936,61494.0,2019-08-26,0.0,20.4,151.0,83.0
6057,61535.0,2020-05-04,0.0,19.0,79.0,36.0
1110,61468.0,2019-03-20,0.0,14.5,165.0,100.0
5095,61465.0,2019-06-06,3.4,14.7,144.0,85.0
5606,61533.0,2020-01-14,0.8,12.2,32.0,101.0
2998,61493.0,2020-03-25,0.0,14.6,82.0,74.0
2394,61431.0,2019-11-27,0.0,15.0,86.0,118.0
1185,61516.0,2019-09-02,0.0,23.0,85.0,85.0
2007,61483.0,2019-08-28,0.0,20.1,151.0,83.0
193,61522.0,2019-06-28,0.0,19.7,144.0,85.0
1515,53240.0,2019-10-30,0.0,19.0,87.0,239.0
5014,61607.0,2019-05-22,0.0,17.4,230.0,96.0
578,61406.0,2019-09-27,0.0,18.6,85.0,85.0
2123,61479.0,2019-11-06,0.0,16.0,86.0,118.0
1429,61433.0,2019-05-17,,13.9,230.0,96.0
771,61145.0,2020-03-31,0.1,8.4,82.0,74.0
3944,61422.0,2019-08-29,0.0,21.0,151.0,83.0
2395,61482.0,2019-11-27,0.0,15.0,86.0,118.0
6215,61534.0,2020-03-11,0.0,18.2,82.0,74.0
1846,61399.0,2019-08-23,0.0,26.0,151.0,83.0
131,61459.0,2019-03-29,0.0,15.2,165.0,100.0
178,61618.0,2019-06-28,0.0,19.7,144.0,85.0
5601,61435.0,2020-01-14,0.8,12.2,32.0,101.0
1811,61529.0,2019-12-11,0.0,12.0,36.0,89.0
3932,61469.0,2019-08-29,0.0,21.0,151.0,83.0
2580,61514.0,2020-01-24,3.6,9.7,32.0,101.0
4896,61461.6,nan,0.0,14.7,165.0,100.0
3698,61465.0,2019-05-10,0.2,16.2,,96.0
2652,61497.0,2020-01-28,0.8,14.0,32.0,101.0
4092,61390.0,2019-11-11,0.0,16.0,86.0,118.0
2073,61515.0,2019-09-12,0.0,24.7,85.0,85.0
658,61483.0,2020-01-10,0.0,10.7,32.0,101.0
1896,61388.0,nan,0.0,26.0,151.0,83.0
4608,61468.0,2020-04-24,0.0,15.3,28.0,71.0
2606,61466.0,2020-01-24,3.6,9.7,32.0,101.0
2221,61406.0,nan,0.0,16.0,86.0,118.0
5939,61418.0,2020-03-04,0.0,15.1,82.0,74.0
2379,61480.0,2019-11-27,0.0,15.0,,
1447,61467.0,nan,0.0,13.9,230.0,96.0
342,61404.0,nan,0.0,19.5,85.0,
3971,61406.0,2019-08-29,0.0,21.0,151.0,83.0
5526,61507.0,2019-12-20,15.8,14.9,36.0,89.0
2527,61434.0,2019-12-18,0.0,,36.0,89.0
727,61145.0,nan,0.0,15.6,82.0,74.0
4935,61468.0,2019-04-17,5.2,13.1,172.0,84.0
976,61389.0,2019-02-26,0.0,14.3,87.0,64.0
3721,61458.0,2019-05-10,0.2,16.2,230.0,96.0
4352,61465.0,2020-01-27,2.7,13.4,32.0,101.0
1928,61463.4,2019-08-26,,20.4,151.0,83.0
4071,61447.0,2019-11-11,0.0,16.0,86.0,118.0
6114,61467.0,2020-03-26,0.0,12.4,82.0,74.0
6025,61418.0,2020-04-27,0.6,13.9,28.0,71.0
1299,61458.0,2019-12-13,0.0,15.0,36.0,89.0
5832,61436.0,2019-10-29,0.0,19.0,,239.0
5763,61512.0,2020-03-24,0.0,15.0,82.0,74.0
660,61145.0,2020-01-10,0.0,10.7,32.0,101.0
1790,61450.0,2019-12-11,0.0,12.0,36.0,89.0
5329,61459.0,2019-09-06,0.0,24.9,85.0,85.0
5302,61490.6,2019-06-24,1.2,17.9,144.0,85.0
493,61396.0,2019-06-07,0.0,15.1,144.0,85.0
3439,61421.0,2019-03-07,20.1,11.4,165.0,100.0
4405,61479.0,2020-02-21,0.0,15.0,62.0,68.0
3437,61491.0,2019-03-07,20.1,11.4,165.0,100.0
5828,61535.0,2019-10-29,0.0,19.0,87.0,239.0
5777,61532.0,2020-03-24,0.0,15.0,82.0,74.0
5313,61513.0,2019-06-24,1.2,17.9,144.0,85.0
1085,61459.0,2019-03-20,0.0,14.5,165.0,100.0
5922,61440.0,2020-03-04,0.0,,82.0,
3386,61418.0,nan,0.0,12.6,87.0,64.0
694,61480.0,2020-01-30,5.1,13.4,32.0,101.0
1278,61439.0,2019-11-21,0.0,14.0,86.0,118.0
3198,61450.0,2019-02-06,,11.8,87.0,64.0
5096,61479.0,2019-06-06,3.4,14.7,144.0,85.0
1621,61520.0,2019-06-27,0.0,18.5,144.0,85.0
2561,61422.0,2020-01-15,0.1,14.8,32.0,101.0
4379,61388.0,2020-01-27,2.7,13.4,32.0,101.0
4241,61440.0,2019-12-09,0.0,14.0,36.0,89.0
67,61602.0,2019-03-29,0.0,15.2,165.0,100.0
5454,61390.0,2019-09-25,0.0,17.7,85.0,85.0
3333,61441.0,2019-02-19,0.0,11.7,87.0,64.0
2269,61490.0,2019-11-14,0.0,13.0,86.0,118.0
4411,61534.0,2020-02-21,0.0,15.0,62.0,68.0
3463,61491.0,2019-03-08,0.0,12.5,165.0,100.0
4938,61516.0,2019-04-17,5.2,13.1,172.0,84.0
820,61434.0,2020-04-30,0.1,15.4,28.0,71.0
1226,61450.8,2019-10-31,0.0,20.0,87.0,239.0
1677,61409.4,2020-01-31,7.3,14.4,32.0,101.0
5244,61404.0,2019-06-19,0.6,18.1,144.0,85.0
2867,61493.0,2020-02-28,0.0,12.6,62.0,68.0
4840,61458.0,2019-02-12,0.0,12.6,87.0,64.0
2367,61479.0,2019-11-27,0.0,15.0,86.0,118.0
3360,61398.0,2019-02-28,,12.6,87.0,64.0
4172,61432.0,2019-11-29,0.0,17.0,86.0,
2512,61414.2,2019-12-18,0.0,16.0,36.0,
4864,61402.0,2019-03-22,0.0,14.7,165.0,100.0
2723,61493.0,2020-02-26,0.0,11.9,62.0,68.0
5589,61389.0,2019-12-30,0.0,11.5,36.0,89.0
5338,61390.0,2019-09-06,,24.9,85.0,85.0
4633,61450.0,2020-04-28,0.0,14.4,,71.0
1143,61456.0,2019-04-10,1.2,12.5,172.0,84.0
397,61486.0,2019-05-13,0.0,25.8,230.0,96.0
5782,61460.0,2019-03-14,0.0,13.4,165.0,100.0
3353,61491.0,2019-02-28,0.0,12.6,87.0,64.0
786,61493.0,2020-04-30,0.1,15.4,28.0,71.0
5375,61387.0,2019-09-11,0.0,20.4,85.0,85.0
5556,61419.0,2019-12-30,0.0,11.5,36.0,89.0
1398,61438.0,2019-08-22,0.0,25.9,151.0,
1659,61532.0,2020-02-12,0.0,12.8,62.0,68.0
3674,61479.0,2019-05-08,6.0,,230.0,96.0
5781,61458.0,2019-03-14,0.0,13.4,165.0,100.0
4086,61474.2,2019-11-11,0.0,,86.0,118.0
2220,61404.0,2019-11-13,0.0,16.0,86.0,118.0
979,61491.0,nan,0.0,14.3,87.0,64.0
2331,61528.0,2019-11-26,0.0,17.0,86.0,118.0
1298,61450.0,2019-12-13,0.0,15.0,36.0,89.0
3555,61460.0,2019-04-11,0.0,12.7,172.0,84.0
4129,61533.0,nan,0.0,16.0,86.0,118.0
4661,61469.0,2020-04-29,1.5,14.5,,71.0
82,61388.0,2019-03-29,0.0,15.2,165.0,100.0
3426,61451.0,2019-03-07,,11.4,165.0,100.0
3837,61459.0,2019-05-15,0.0,20.8,230.0,96.0
4901,61482.0,2019-03-22,0.0,14.7,165.0,100.0
4200,61514.0,2019-11-29,0.0,17.0,86.0,118.0
4934,61458.0,2019-04-17,5.2,13.1,172.0,84.0
5465,61495.0,2019-09-25,0.0,17.7,85.0,85.0
2903,61532.0,2020-02-28,0.0,12.6,62.0,68.0
423,61420.0,2019-05-13,0.0,25.8,230.0,96.0
5429,61435.8,2019-09-18,0.0,19.0,85.0,85.0
1904,61513.0,2019-08-23,0.0,26.0,,83.0
5690,61490.0,2020-03-05,0.9,13.4,82.0,74.0
1530,44242.0,2019-12-27,0.0,12.8,36.0,89.0
4445,61386.0,2020-03-27,0.0,12.3,82.0,74.0
1565,61472.4,2019-06-26,0.5,18.1,144.0,85.0
4635,61434.0,2020-04-28,0.0,14.4,28.0,71.0
2749,61516.0,2020-02-26,0.0,11.9,62.0,68.0
839,61418.0,2020-05-14,0.0,14.0,79.0,36.0
500,61421.0,2019-06-07,0.0,15.1,144.0,85.0
3611,61500.0,2019-04-18,1.5,13.5,172.0,84.0
141,62040.0,2019-03-29,0.0,15.2,165.0,100.0
5181,61466.0,2019-06-12,0.0,15.5,144.0,85.0
2605,61455.0,2020-01-24,3.6,9.7,32.0,101.0
3864,61469.0,2019-05-15,0.0,20.8,230.0,96.0
1377,61451.0,2019-08-22,0.0,25.9,151.0,83.0
4871,61491.0,2019-03-22,0.0,14.7,165.0,
6154,61480.0,2019-02-18,1.1,10.5,87.0,64.0
2266,61457.0,2019-11-14,0.0,13.0,86.0,
3357,61534.0,2019-02-28,0.0,12.6,87.0,
1138,61629.0,2019-07-01,0.0,17.9,192.0,103.0
2257,61535.0,2019-11-13,0.0,16.0,86.0,118.0
5472,61468.0,2019-09-25,0.0,17.7,85.0,85.0
3970,61405.0,2019-08-29,0.0,21.0,151.0,83.0
1787,61396.0,2019-12-11,0.0,12.0,36.0,89.0
4004,61386.0,2019-10-01,0.0,21.0,87.0,239.0
550,61422.0,2019-09-27,0.0,18.6,85.0,85.0
459,61467.0,2019-05-13,0.0,25.8,230.0,96.0
2019,61470.0,2019-08-28,0.0,20.1,151.0,83.0
948,61450.0,2019-08-30,0.0,22.2,151.0,83.0
3551,61532.0,2019-03-18,0.0,13.0,165.0,100.0
5157,61461.0,2019-06-12,0.0,15.5,144.0,85.0
532,61501.0,2019-09-27,0.0,18.6,85.0,85.0
3262,61435.0,2019-02-07,0.0,11.8,,64.0
5103,61406.0,nan,,14.7,144.0,85.0
1829,61533.0,2019-12-11,0.0,12.0,36.0,89.0
5441,61469.0,2019-09-18,0.0,19.0,,85.0
6049,61436.0,2020-05-04,0.0,19.0,79.0,36.0
5804,61493.0,nan,,15.4,230.0,96.0
5519,61402.0,2019-12-20,15.8,14.9,36.0,89.0
1602,53217.0,2019-03-12,0.0,13.0,165.0,100.0
2238,61449.0,2019-11-13,0.0,16.0,86.0,118.0
639,61385.0,2020-01-10,0.0,10.7,32.0,101.0
6059,61419.0,2020-05-04,0.0,19.0,79.0,36.0
967,61437.0,2019-08-30,0.0,22.2,151.0,83.0
5300,61467.0,2019-06-21,0.0,17.3,144.0,85.0
4914,61387.0,2019-04-17,5.2,13.1,172.0,84.0
1683,61528.0,2020-01-31,7.3,14.4,32.0,101.0
2248,61448.0,2019-11-13,0.0,16.0,86.0,118.0
4317,61483.0,2020-01-23,0.1,8.9,32.0,101.0
5605,61480.0,2020-01-14,0.8,12.2,32.0,101.0
4060,61406.0,2019-11-07,0.0,15.0,86.0,118.0
155,61535.4,2019-03-29,,15.2,165.0,100.0
2295,61437.0,2019-11-14,0.0,,86.0,
4194,61388.0,2019-11-29,0.0,17.0,86.0,118.0
5795,61516.0,2019-03-14,0.0,13.4,165.0,100.0
1089,61494.0,2019-03-20,0.0,14.5,165.0,100.0
4110,61421.0,2019-11-11,0.0,16.0,86.0,118.0
2319,61448.0,2019-11-26,0.0,17.0,86.0,118.0
2940,61483.0,2020-03-09,0.0,13.5,82.0,74.0
5662,61433.0,2020-02-05,0.0,13.9,62.0,68.0
288,61491.0,2019-09-30,0.0,19.5,85.0,85.0
930,61492.0,2019-08-30,,22.2,151.0,
2909,61420.0,2020-03-09,0.0,13.5,82.0,74.0
3950,61465.0,2019-08-29,0.0,21.0,151.0,83.0
4866,61448.0,2019-03-22,0.0,14.7,165.0,100.0
2884,61407.0,2020-02-28,0.0,,62.0,68.0
3722,61479.0,2019-05-10,0.2,16.2,230.0,96.0
4847,61480.0,2019-03-15,0.0,15.4,165.0,
3247,61436.2,2019-02-07,0.0,11.8,87.0,64.0
5695,61388.0,nan,0.9,13.4,82.0,74.0
3000,61515.0,2020-03-25,0.0,14.6,82.0,74.0
4649,61387.0,2020-04-29,1.5,14.5,28.0,71.0
3693,61532.0,2019-05-08,6.0,14.6,230.0,96.0
6187,61418.0,2019-02-25,0.0,15.2,87.0,64.0
942,61422.0,2019-08-30,0.0,22.2,151.0,83.0
2354,61568.0,2019-11-27,0.0,15.0,86.0,118.0
4982,61521.0,nan,0.0,15.5,172.0,84.0
5412,61490.0,2019-09-18,0.0,19.0,85.0,85.0
5849,61389.0,2019-12-26,0.0,13.0,36.0,89.0
1698,61488.0,2020-01-31,7.3,14.4,32.0,101.0
5905,61533.0,2020-02-17,1.0,13.5,62.0,68.0
4329,61515.0,2020-01-23,0.1,8.9,32.0,101.0
4231,61388.0,2019-12-04,0.0,10.0,36.0,89.0
4962,61502.0,2019-04-24,6.4,13.3,172.0,84.0
4420,61469.0,2020-02-21,0.0,15.0,62.0,68.0
985,61490.0,2019-02-26,0.0,14.3,87.0,64.0
1821,61435.0,2019-12-11,0.0,12.0,36.0,89.0
3434,61514.0,nan,20.1,11.4,165.0,100.0
3494,61457.0,2019-03-11,0.0,15.0,165.0,100.0
5989,61451.0,2020-04-03,0.0,14.0,28.0,71.0
981,61534.0,2019-02-26,0.0,,87.0,64.0
5988,61449.0,2020-04-03,0.0,14.0,,71.0
3599,61482.0,2019-04-11,,12.7,172.0,84.0
5710,61492.0,2020-03-05,0.9,13.4,82.0,74.0
3792,61436.0,2019-05-14,0.0,23.6,230.0,96.0
5687,61448.0,2020-03-05,0.9,,82.0,
3855,61419.0,2019-05-15,0.0,20.8,230.0,96.0
1473,61423.0,nan,0.0,19.0,87.0,239.0
4756,61442.0,2020-05-13,0.0,14.0,79.0,36.0
4084,61501.8,2019-11-11,0.0,16.0,86.0,118.0
4975,61515.0,2019-04-24,6.4,,172.0,84.0
1457,61436.0,2019-05-17,0.0,13.9,230.0,96.0
1395,61480.8,2019-08-22,0.0,25.9,151.0,83.0
264,61533.0,2019-06-28,,19.7,144.0,85.0
2748,61515.0,2020-02-26,0.0,11.9,62.0,68.0
5475,61490.0,2019-09-25,0.0,17.7,85.0,85.0
2692,61398.0,2020-01-28,0.8,14.0,32.0,101.0
5960,61396.0,2020-03-20,1.1,11.9,82.0,74.0
929,61483.0,nan,0.0,22.2,151.0,83.0
4839,61387.0,2019-02-12,,12.6,87.0,64.0
4327,61468.0,2020-01-23,0.1,8.9,32.0,101.0
2400,61432.0,nan,0.0,15.0,86.0,118.0
2178,61512.0,2019-11-08,0.0,13.0,86.0,118.0
4522,61491.0,2020-04-17,2.2,14.7,28.0,71.0
246,61330.0,2019-06-28,0.0,19.7,144.0,85.0
1594,53271.0,2019-03-12,,13.0,165.0,100.0
1758,61388.0,2019-12-10,0.0,10.0,36.0,89.0
6104,61435.0,nan,0.0,12.4,82.0,74.0
4224,61433.0,2019-12-04,0.0,10.0,,89.0
923,61441.0,2019-08-30,0.0,22.2,151.0,83.0
4510,61421.0,2020-03-30,5.3,11.1,82.0,74.0
4631,61532.0,2020-04-28,0.0,14.4,28.0,71.0
268,61403.0,2019-09-30,,19.5,85.0,85.0
669,61488.0,2020-01-30,5.1,13.4,32.0,101.0
4168,61438.0,2019-11-29,0.0,17.0,86.0,118.0
1910,61474.0,2019-08-26,0.0,20.4,151.0,83.0
4990,61533.0,2019-04-30,0.0,,172.0,84.0
4358,61490.0,2020-01-27,,13.4,,101.0
1152,61418.0,2019-04-10,1.2,12.5,172.0,84.0
5761,61464.0,2020-03-24,0.0,15.0,82.0,74.0
5149,61467.0,2019-06-11,0.0,16.0,144.0,85.0
6037,61512.0,2020-05-04,0.0,19.0,79.0,36.0
4703,61434.0,2020-05-06,0.0,17.0,79.0,36.0
2696,61532.0,2020-01-28,0.8,14.0,32.0,101.0
